Date,Year,Month,Month_Number,MonthName,Quarter,FinancialYear,Gold_Price_USD_per_oz,Gold_Open_USD,Gold_High_USD,Gold_Low_USD,Gold_Daily_Change_Pct,USD_INR_Rate,Gold_Price_INR_per_oz,Gold_Price_INR_per_10g,Import_Duty_Rate_Pct,Import_Duty_Amount_INR_per_10g,GST_Rate_Pct,GST_Amount_INR_per_10g,Price_Plus_Duty_INR_per_10g,Estimated_Domestic_Gold_Price_INR_per_10g,Repo_Rate_Pct,Gold_Imports_Tonnes_Annual,Monthly_Gold_Price_Change_Pct,Monthly_USD_INR_Change_Pct,YoY_Growth_Pct,MA_3M,MA_6M,MA_12M,Rolling_Volatility_30D
2013-05-31,2013,5,5,May,Q2,FY13-14,1393,1412.9,1421.6,1384.2,-1.35,56.5,78704.5,25304.08433,10,2530.408433,0,0,27834.49277,27834.49277,7.75,974,-0.402200249,5.253353204,,27929.9821,28643.99263,28643.99263,6.055149288
2013-06-02,2013,6,6,June,Q2,FY13-14,1678.8,1673.4,1680.5,1668.8,0.32,56.5,94852.2,30495.69044,10,3049.569044,0,0,33545.25948,33545.25948,7.75,974,-7.45811993,5.345132743,,27984.36549,28691.1202,28691.1202,6.940763263
2013-06-03,2013,6,6,June,Q2,FY13-14,1574.9,1574.9,1584.3,1566.4,0,56.66,89233.834,28689.34382,10,2868.934382,0,0,31558.27821,31558.27821,7.75,974,-7.45811993,5.345132743,,28035.09365,28718.42647,28718.42647,7.093747372
2013-06-05,2013,6,6,June,Q2,FY13-14,1468,1470,1478.4,1463.8,0.26,56.84,83441.12,26826.94303,10,2682.694303,0,0,29509.63733,29509.63733,7.75,974,-7.45811993,5.345132743,,28134.42178,28725.89072,28725.89072,6.792783633
2013-06-06,2013,6,6,June,Q2,FY13-14,1415.8,1401.8,1423.3,1391.2,1.24,56.92,80587.336,25909.43016,10,2590.943016,0,0,28500.37318,28500.37318,7.75,974,-7.45811993,5.345132743,,28140.32422,28723.78308,28723.78308,6.683464268
2013-06-08,2013,6,6,June,Q2,FY13-14,1282.5,1303.3,1306.4,1278.1,-1.53,56.57,72551.025,23325.69618,10,2332.569618,0,0,25658.2658,25658.2658,7.75,974,-7.45811993,5.345132743,,28145.90856,28695.39866,28695.39866,6.896486881
2013-06-09,2013,6,6,June,Q2,FY13-14,1386.5,1366.7,1393.6,1358.8,0.98,56.57,78434.305,25217.21462,10,2521.721462,0,0,27738.93609,27738.93609,7.75,974,-7.45811993,5.345132743,,28139.44868,28686.62377,28686.62377,6.954847085
2013-06-11,2013,6,6,June,Q2,FY13-14,1317.8,1312.3,1322,1308.9,0.74,58.34,76880.452,24717.63928,10,2471.763928,0,0,27189.40321,27189.40321,7.75,974,-7.45811993,5.345132743,,28162.50474,28673.01268,28673.01268,6.997950129
2013-06-12,2013,6,6,June,Q2,FY13-14,1229,1225,1245,1210.1,-0.24,57.82,71060.78,22846.57129,10,2284.657129,0,0,25131.22842,25131.22842,7.75,974,-7.45811993,5.345132743,,28075.87574,28641.10471,28641.10471,6.141335325
2013-06-13,2013,6,6,June,Q2,FY13-14,1377.8,1387.4,1394.4,1373,-1.02,58.07,80008.846,25723.44131,10,2572.344131,0,0,28295.78544,28295.78544,7.75,974,-7.45811993,5.345132743,,28041.15386,28638.0215,28638.0215,6.734533842
2013-06-14,2013,6,6,June,Q2,FY13-14,1387.6,1384.8,1391.8,1377.8,0.71,57.56,79870.256,25678.88359,10,2567.888359,0,0,28246.77195,28246.77195,7.75,974,-7.45811993,5.345132743,,28044.41764,28634.55912,28634.55912,6.719553508
2013-06-17,2013,6,6,June,Q2,FY13-14,1383.1,1390.1,1391.4,1379.8,-0.32,57.97,80178.307,25777.92429,10,2577.792429,0,0,28355.71672,28355.71672,7.75,974,-7.45811993,5.345132743,,27958.92823,28632.11313,28632.11313,6.879484655
2013-06-18,2013,6,6,June,Q2,FY13-14,1366.9,1384.3,1385.4,1360.2,-1.17,58.79,80360.051,25836.35634,10,2583.635634,0,0,28419.99197,28419.99197,7.75,974,-7.45811993,5.345132743,,27919.23096,28630.2686,28630.2686,6.712760624
2013-06-19,2013,6,6,June,Q2,FY13-14,1374,1367.3,1376,1348.3,0.52,58.7,80653.8,25930.79884,10,2593.079884,0,0,28523.87872,28523.87872,7.75,974,-7.45811993,5.345132743,,27879.71749,28629.35145,28629.35145,6.707506153
2013-06-20,2013,6,6,June,Q2,FY13-14,1286.2,1351.2,1351.2,1275.4,-6.39,59.57,76618.934,24633.55929,10,2463.355929,0,0,27096.91522,27096.91522,7.75,974,-7.45811993,5.345132743,,27819.29729,28616.2537,28616.2537,6.858345522
2013-06-21,2013,6,6,June,Q2,FY13-14,1292,1277.6,1301.7,1268.7,0.45,59.43,76783.56,24686.48778,10,2468.648778,0,0,27155.13656,27155.13656,7.75,974,-7.45811993,5.345132743,,27808.75505,28603.87135,28603.87135,6.857837177
2013-06-24,2013,6,6,June,Q2,FY13-14,1277.1,1296.3,1300.7,1275.1,-1.15,59.8,76370.58,24553.71163,10,2455.371163,0,0,27009.08279,27009.08279,7.75,974,-7.45811993,5.345132743,,27701.33605,28590.46977,28590.46977,7.026121165
2013-06-25,2013,6,6,June,Q2,FY13-14,1275.1,1281.7,1289,1270.7,-0.16,59.66,76072.466,24457.86575,10,2445.786575,0,0,26903.65233,26903.65233,7.75,974,-7.45811993,5.345132743,,27636.08284,28576.41296,28576.41296,6.848219439
2013-06-26,2013,6,6,June,Q2,FY13-14,1229.8,1277,1277.5,1221,-3.55,60.7,74648.86,24000.16579,10,2400.016579,0,0,26400.18237,26400.18237,7.75,974,-7.45811993,5.345132743,,27566.37197,28558.42758,28558.42758,6.88739427
2013-06-27,2013,6,6,June,Q2,FY13-14,1211.6,1225.5,1244.2,1196.1,-1.48,60.19,72926.204,23446.31903,10,2344.631903,0,0,25790.95093,25790.95093,7.75,974,-7.45811993,5.345132743,,27538.19068,28535.74334,28535.74334,6.725877201
2013-06-28,2013,6,6,June,Q2,FY13-14,1223.7,1199.5,1234.8,1179.4,1,59.52,72834.624,23416.87538,10,2341.687538,0,0,25758.56291,25758.56291,7.75,974,-7.45811993,5.345132743,,27510.384,28513.16464,28513.16464,6.726812609
2013-07-01,2013,7,7,July,Q3,FY13-14,1646.3,1656.3,1663,1642.6,-0.16,59.38,97757.294,31429.69985,10,3142.969985,0,0,34572.66983,34572.66983,7.75,974,9.550932809,2.100134409,,27481.17409,28533.75346,28562.03162,10.2703938
2013-07-02,2013,7,7,July,Q3,FY13-14,1671.3,1678,1683.9,1663.4,-0.45,59.54,99509.202,31992.95135,10,3199.295135,0,0,35192.24648,35192.24648,7.75,974,9.550932809,2.100134409,,27559.07039,28573.66722,28615.07334,9.276268114
2013-07-03,2013,7,7,July,Q3,FY13-14,1575.1,1583.8,1584.9,1574,0.01,60.21,94836.771,30490.7299,10,3049.07299,0,0,33539.80289,33539.80289,7.75,974,9.550932809,2.100134409,,27612.93022,28593.50467,28654.15849,9.261507968
2013-07-05,2013,7,7,July,Q3,FY13-14,1448.8,1469.1,1470,1440.4,-1.31,60.23,87261.224,28055.13498,10,2805.513498,0,0,30860.64848,30860.64848,7.75,974,9.550932809,2.100134409,,27673.35819,28615.99347,28671.53243,9.312740909
2013-07-06,2013,7,7,July,Q3,FY13-14,1383,1412.7,1417.7,1377.1,-2.32,60.23,83298.09,26780.95781,10,2678.095781,0,0,29459.05359,29459.05359,7.75,974,9.550932809,2.100134409,,27768.24393,28656.19967,28677.68494,9.335602015
2013-07-08,2013,7,7,July,Q3,FY13-14,1285.3,1281.2,1289,1271.8,0.22,60.75,78081.975,25103.9379,10,2510.39379,0,0,27614.33169,27614.33169,7.75,974,9.550932809,2.100134409,,27781.54078,28673.27806,28669.44189,9.227350128
2013-07-10,2013,7,7,July,Q3,FY13-14,1325.1,1312.3,1329.5,1307.9,1.16,59.88,79346.988,25510.64902,10,2551.064902,0,0,28061.71392,28061.71392,7.75,974,9.550932809,2.100134409,,27868.03309,28726.52144,28664.76706,9.080651168
2013-07-11,2013,7,7,July,Q3,FY13-14,1308.5,1317.5,1326,1296,-0.71,59.82,78274.47,25165.82648,10,2516.582648,0,0,27682.40913,27682.40913,7.75,974,9.550932809,2.100134409,,27925.94409,28718.03272,28657.26814,9.012770775
2013-07-15,2013,7,7,July,Q3,FY13-14,1283.5,1283.9,1293.6,1272.5,0.46,59.89,76868.815,24713.8979,10,2471.38979,0,0,27185.28769,27185.28769,7.75,974,9.550932809,2.100134409,,27964.49041,28613.92602,28646.11678,8.936557882
2013-07-16,2013,7,7,July,Q3,FY13-14,1290.4,1281.6,1294.7,1275.6,0.54,59.29,76507.816,24597.83403,10,2459.783403,0,0,27057.61743,27057.61743,7.75,974,9.550932809,2.100134409,,27973.88719,28568.95249,28634.17317,8.699327947
2013-07-17,2013,7,7,July,Q3,FY13-14,1277.5,1291.2,1299.7,1269.3,-1,59.34,75806.85,24372.46823,10,2437.246823,0,0,26809.71505,26809.71505,7.75,974,9.550932809,2.100134409,,27977.83816,28525.14713,28620.55781,8.701735697
2013-07-18,2013,7,7,July,Q3,FY13-14,1284.2,1274.4,1287.9,1273.3,0.52,59.59,76525.478,24603.51249,10,2460.351249,0,0,27063.86374,27063.86374,7.75,974,9.550932809,2.100134409,,27984.74313,28513.1694,28609.02675,8.698901857
2013-07-19,2013,7,7,July,Q3,FY13-14,1292.9,1282.4,1297.1,1281.4,0.68,59.37,76759.473,24678.74363,10,2467.874363,0,0,27146.61799,27146.61799,7.75,974,9.550932809,2.100134409,,27971.22498,28502.05922,28598.27374,8.699474854
2013-07-22,2013,7,7,July,Q3,FY13-14,1336,1296.2,1339.1,1295.4,3.33,59.71,79772.56,25647.4736,10,2564.74736,0,0,28212.22096,28212.22096,7.75,974,9.550932809,2.100134409,,28001.51333,28440.39606,28595.45584,8.829954573
2013-07-23,2013,7,7,July,Q3,FY13-14,1334.7,1334.3,1348.7,1325.6,-0.1,59.64,79601.508,25592.4791,10,2559.24791,0,0,28151.72701,28151.72701,7.75,974,9.550932809,2.100134409,,28015.477,28411.34384,28592.24041,8.59545455
2013-07-24,2013,7,7,July,Q3,FY13-14,1319.5,1347.5,1348.7,1312.7,-1.14,59.14,78035.23,25088.90903,10,2508.890903,0,0,27597.79993,27597.79993,7.75,974,9.550932809,2.100134409,,28009.25267,28379.29221,28585.08616,8.59531256
2013-07-25,2013,7,7,July,Q3,FY13-14,1328.8,1321.2,1337.5,1308.4,0.7,59.01,78412.488,25210.2003,10,2521.02003,0,0,27731.22032,27731.22032,7.75,974,9.550932809,2.100134409,,28005.3225,28374.02333,28578.98712,8.594204476
2013-07-26,2013,7,7,July,Q3,FY13-14,1321.5,1333.3,1340.5,1311.9,-0.55,59.08,78074.22,25101.44461,10,2510.144461,0,0,27611.58907,27611.58907,7.75,974,9.550932809,2.100134409,,27998.97196,28367.87467,28572.12614,8.545662271
2013-07-29,2013,7,7,July,Q3,FY13-14,1328.4,1333.6,1338.1,1322.6,0.52,59.33,78813.972,25339.2804,10,2533.92804,0,0,27873.20844,27873.20844,7.75,974,9.550932809,2.100134409,,27995.65652,28285.16816,28567.20419,8.764614569
2013-07-30,2013,7,7,July,Q3,FY13-14,1324.8,1328.2,1330.4,1317,-0.27,60.8,80547.84,25896.7319,10,2589.67319,0,0,28486.4051,28486.4051,7.75,974,9.550932809,2.100134409,,28003.57182,28261.77454,28566.63916,8.533863191
2013-07-31,2013,7,7,July,Q3,FY13-14,1313,1326.4,1339.7,1305.3,-0.89,60.77,79791.01,25653.40541,10,2565.340541,0,0,28218.74595,28218.74595,7.75,974,9.550932809,2.100134409,,27945.23786,28232.82791,28564.22323,3.062326831
2013-08-01,2013,8,8,August,Q3,FY13-14,1662.2,1647.6,1662.7,1646.8,0.97,60.45,100479.99,32305.06694,10,3230.506694,0,0,35535.57363,35535.57363,7.75,974,14.97251507,8.129011025,,28035.08057,28292.19982,28612.30151,6.904843743
2013-08-02,2013,8,8,August,Q3,FY13-14,1666.9,1671.8,1674.3,1665.8,-0.26,60.88,101480.872,32626.85797,10,3262.685797,0,0,35889.54377,35889.54377,7.75,974,14.97251507,8.129011025,,28130.32559,28353.46873,28662.14564,6.7624006
2013-08-03,2013,8,8,August,Q3,FY13-14,1576.9,1577.4,1583.1,1560.4,0.11,60.88,96001.672,30865.25427,10,3086.525427,0,0,33951.77969,33951.77969,7.75,974,14.97251507,8.129011025,,28222.72962,28387.98108,28698.12954,6.714749462
2013-08-04,2013,8,8,August,Q3,FY13-14,1572.5,1580.8,1582.9,1566.6,-0.22,60.88,95733.8,30779.13142,10,3077.913142,0,0,33857.04456,33857.04456,7.75,974,14.97251507,8.129011025,,28335.18729,28439.22067,28732.98708,6.448385365
2013-08-05,2013,8,8,August,Q3,FY13-14,1473.7,1451.6,1475.8,1446.7,1.72,60.88,89718.856,28845.28202,10,2884.528202,0,0,31729.81022,31729.81022,7.75,974,14.97251507,8.129011025,,28388.22827,28465.54538,28753.09998,6.5280484
2013-08-07,2013,8,8,August,Q3,FY13-14,1234.9,1221.1,1237.4,1214.4,1.83,61.2,75575.88,24298.20965,10,2429.820965,0,0,26728.03061,26728.03061,7.75,974,14.97251507,8.129011025,,28448.87507,28521.65839,28739.59952,7.313768681
2013-08-08,2013,8,8,August,Q3,FY13-14,1309.9,1285.9,1313.8,1282,1.91,60.72,79537.128,25571.78045,10,2557.178045,0,0,28128.9585,28128.9585,7.75,974,14.97251507,8.129011025,,28443.87637,28532.73065,28735.55554,7.25220423
2013-08-10,2013,8,8,August,Q3,FY13-14,1324.6,1323,1330.8,1315.4,-0.04,60.34,79926.364,25696.92273,10,2569.692273,0,0,28266.615,28266.615,7.75,974,14.97251507,8.129011025,,28560.67536,28558.86502,28732.4704,7.399115405
2013-08-11,2013,8,8,August,Q3,FY13-14,1284.6,1307.8,1313.4,1280.5,-1.83,60.34,77512.764,24920.93231,10,2492.093231,0,0,27413.02554,27413.02554,7.75,974,14.97251507,8.129011025,,28554.17147,28592.62124,28723.84658,7.25545311
2013-08-13,2013,8,8,August,Q3,FY13-14,1320.5,1336,1341,1317.8,-1.03,61.33,80986.265,26037.68882,10,2603.768882,0,0,28641.4577,28641.4577,7.75,974,14.97251507,8.129011025,,28597.56097,28549.85344,28723.31159,7.110032729
2013-08-14,2013,8,8,August,Q3,FY13-14,1333.4,1320.3,1335.8,1315.1,0.98,61.27,81697.418,26266.32981,10,2626.632981,0,0,28892.9628,28892.9628,7.75,974,14.97251507,8.129011025,,28630.99722,28533.56146,28724.40611,7.095324294
2013-08-15,2013,8,8,August,Q3,FY13-14,1360.9,1335.8,1369.6,1317.9,2.06,61.41,83572.869,26869.30131,10,2686.930131,0,0,29556.23144,29556.23144,7.75,974,14.97251507,8.129011025,,28678.24122,28541.8088,28729.73833,7.103865992
2013-08-16,2013,8,8,August,Q3,FY13-14,1371,1365.6,1379.2,1357,0.74,61.65,84522.15,27174.50224,10,2717.450224,0,0,29891.95246,29891.95246,7.75,974,14.97251507,8.129011025,,28697.50648,28552.60995,28737.14096,7.096898765
2013-08-19,2013,8,8,August,Q3,FY13-14,1365.7,1377.1,1384.1,1362,-0.39,63.13,86216.641,27719.29375,10,2771.929375,0,0,30491.22312,30491.22312,7.75,974,14.97251507,8.129011025,,28782.27958,28536.58029,28748.24275,7.26645081
2013-08-20,2013,8,8,August,Q3,FY13-14,1372.6,1364.9,1378,1351.6,0.51,63.21,86762.046,27894.64553,10,2789.464553,0,0,30684.11008,30684.11008,7.75,974,14.97251507,8.129011025,,28843.35554,28538.79267,28760.41802,7.099384767
2013-08-21,2013,8,8,August,Q3,FY13-14,1370.1,1371,1378.9,1359.2,-0.18,64.11,87837.111,28240.28695,10,2824.028695,0,0,31064.31565,31064.31565,7.75,974,14.97251507,8.129011025,,28902.18745,28545.82455,28774.81738,7.073104629
2013-08-22,2013,8,8,August,Q3,FY13-14,1370.8,1365.6,1381.4,1354.5,0.05,64.55,88485.14,28448.63311,10,2844.863311,0,0,31293.49642,31293.49642,7.75,974,14.97251507,8.129011025,,28965.73522,28567.80593,28790.46135,7.072761023
2013-08-23,2013,8,8,August,Q3,FY13-14,1395.8,1376.1,1399.9,1367.8,1.82,63.22,88242.476,28370.61482,10,2837.061482,0,0,31207.67631,31207.67631,7.75,974,14.97251507,8.129011025,,29001.32158,28588.75728,28805.38243,7.07157364
2013-08-26,2013,8,8,August,Q3,FY13-14,1393.1,1399,1407,1388.4,-0.19,64.26,89520.606,28781.54316,10,2878.154316,0,0,31659.69748,31659.69748,7.75,974,14.97251507,8.129011025,,29072.08446,28567.07574,28822.89356,7.235832836
2013-08-27,2013,8,8,August,Q3,FY13-14,1420.2,1404.8,1424,1395.2,1.95,66.24,94074.048,30245.50876,10,3024.550876,0,0,33270.05964,33270.05964,7.75,974,14.97251507,8.129011025,,29160.62074,28590.6703,28850.01043,7.076116922
2013-08-28,2013,8,8,August,Q3,FY13-14,1418.8,1416.1,1434,1413.2,-0.1,68.8,97613.44,31383.44971,10,3138.344971,0,0,34521.79468,34521.79468,7.75,974,14.97251507,8.129011025,,29260.74216,28606.86414,28884.38488,7.077366253
2013-08-29,2013,8,8,August,Q3,FY13-14,1412.9,1418.2,1418.6,1402.1,-0.42,66.55,94028.495,30230.86313,10,3023.086313,0,0,33253.94944,33253.94944,7.75,974,14.97251507,8.129011025,,29346.76529,28644.04083,28910.70756,7.078158706
2013-08-30,2013,8,8,August,Q3,FY13-14,1396.1,1396.1,1396.1,1396.1,-1.19,65.71,91737.731,29494.3654,10,2949.43654,0,0,32443.80194,32443.80194,7.75,974,14.97251507,8.129011025,,29395.15648,28674.19766,28931.86381,7.081106155
2013-09-01,2013,9,9,September,Q3,FY13-14,1655.5,1659.9,1666,1651.3,-0.4,65.71,108782.905,34974.5161,10,3497.45161,0,0,38471.96771,38471.96771,7.75,974,-9.477094,-4.763354132,,29439.02294,28742.67401,28988.65014,5.960619719
2013-09-04,2013,9,9,September,Q3,FY13-14,1586.7,1572.4,1590.1,1570,0.9,67.08,106435.836,34219.91589,10,3421.991589,0,0,37641.90748,37641.90748,7.75,974,-9.477094,-4.763354132,,29585.3281,28862.82616,29039.85285,6.022868078
2013-09-05,2013,9,9,September,Q3,FY13-14,1468.6,1473,1476,1452.1,-0.35,66.01,96942.286,31167.66869,10,3116.766869,0,0,34284.43556,34284.43556,7.75,974,-9.477094,-4.763354132,,29659.9171,28906.19903,29070.70334,6.123494398
2013-09-07,2013,9,9,September,Q3,FY13-14,1245.9,1235.2,1258.7,1232,0.89,65.23,81270.057,26128.93006,10,2612.893006,0,0,28741.82307,28741.82307,7.75,974,-9.477094,-4.763354132,,29740.63546,28933.63732,29068.78006,5.98615209
2013-09-08,2013,9,9,September,Q3,FY13-14,1312.2,1311.4,1316.5,1304.1,0.18,65.23,85594.806,27519.36915,10,2751.936915,0,0,30271.30607,30271.30607,7.75,974,-9.477094,-4.763354132,,29749.05881,28988.63727,29075.77149,5.95254387
2013-09-09,2013,9,9,September,Q3,FY13-14,1386.7,1391.1,1395,1381.9,0.01,65.24,90468.308,29086.23643,10,2908.623643,0,0,31994.86007,31994.86007,7.75,974,-9.477094,-4.763354132,,29825.3359,29000.57164,29092.64483,6.070612494
2013-09-10,2013,9,9,September,Q3,FY13-14,1307.2,1319.6,1323.3,1294.6,-1.31,63.83,83438.576,26826.12511,10,2682.612511,0,0,29508.73762,29508.73762,7.75,974,-9.477094,-4.763354132,,29894.82017,28992.62373,29095.03617,6.174836245
2013-09-12,2013,9,9,September,Q3,FY13-14,1234.2,1229.9,1242.6,1224.6,0.42,63.42,78272.964,25165.34229,10,2516.534229,0,0,27681.87652,27681.87652,7.75,974,-9.477094,-4.763354132,,29911.49984,28970.49041,29086.96097,6.272994095
2013-09-13,2013,9,9,September,Q3,FY13-14,1308.6,1322.7,1330.8,1304.6,-1.65,63.36,82912.896,26657.11507,10,2665.711507,0,0,29322.82657,29322.82657,7.75,974,-9.477094,-4.763354132,,29902.15582,28973.28673,29088.30112,6.413091269
2013-09-16,2013,9,9,September,Q3,FY13-14,1317.8,1333.5,1336,1302.7,0.7,62.83,82797.374,26619.97388,10,2661.997388,0,0,29281.97127,29281.97127,7.75,974,-9.477094,-4.763354132,,29941.00128,28930.11612,29089.3953,6.563347279
2013-09-17,2013,9,9,September,Q3,FY13-14,1309.4,1313.6,1324.7,1305.8,-0.64,63.36,82963.584,26673.41164,10,2667.341164,0,0,29340.7528,29340.7528,7.75,974,-9.477094,-4.763354132,,29954.17667,28916.94708,29090.80742,6.398693038
2013-09-18,2013,9,9,September,Q3,FY13-14,1307.6,1309.5,1367.8,1291.5,-0.14,63.37,82862.612,26640.94838,10,2664.094838,0,0,29305.04322,29305.04322,7.75,974,-9.477094,-4.763354132,,29989.79163,28904.54446,29092.00427,6.398222195
2013-09-19,2013,9,9,September,Q3,FY13-14,1369.3,1365,1375.4,1358.5,4.72,61.76,84567.968,27189.23307,10,2718.923307,0,0,29908.15638,29908.15638,7.75,974,-9.477094,-4.763354132,,30034.19518,28912.57336,29096.53845,6.480852747
2013-09-20,2013,9,9,September,Q3,FY13-14,1332.5,1366.2,1368.4,1324.9,-2.69,62.27,82974.775,26677.00963,10,2667.700963,0,0,29344.71059,29344.71059,7.5,974,-9.477094,-4.763354132,,30023.25098,28916.00302,29097.90956,6.510966658
2013-09-23,2013,9,9,September,Q3,FY13-14,1327,1327,1332,1313.4,-0.41,62.57,83030.39,26694.89026,10,2669.489026,0,0,29364.37929,29364.37929,7.5,974,-9.477094,-4.763354132,,30111.55574,28873.81929,29099.37368,6.667878394
2013-09-24,2013,9,9,September,Q3,FY13-14,1316.3,1321.5,1329.4,1305.5,-0.81,62.72,82558.336,26543.12138,10,2654.312138,0,0,29197.43352,29197.43352,7.5,974,-9.477094,-4.763354132,,30156.67269,28861.52233,29099.90953,6.501173144
2013-09-25,2013,9,9,September,Q3,FY13-14,1336.2,1323.5,1338.3,1316.6,1.51,62.2,83111.64,26721.01275,10,2672.101275,0,0,29393.11402,29393.11402,7.5,974,-9.477094,-4.763354132,,30214.7721,28865.77506,29101.50303,6.510331473
2013-09-26,2013,9,9,September,Q3,FY13-14,1324.1,1333.1,1340,1319.2,-0.91,61.68,81670.488,26257.67162,10,2625.767162,0,0,28883.43878,28883.43878,7.5,974,-9.477094,-4.763354132,,30265.17332,28865.91525,29100.32431,6.497471598
2013-09-27,2013,9,9,September,Q3,FY13-14,1339.2,1323.7,1345.2,1320,1.14,62.48,83673.216,26901.56362,10,2690.156362,0,0,29591.71998,29591.71998,7.5,974,-9.477094,-4.763354132,,30254.48359,28871.63025,29102.96622,6.50343904
2013-09-30,2013,9,9,September,Q3,FY13-14,1327,1343.5,1353.8,1322,-0.91,62.58,83043.66,26699.15667,10,2669.915667,0,0,29369.07233,29369.07233,7.5,974,-9.477094,-4.763354132,,30090.91326,28814.86445,29104.38925,6.669718886
2013-10-01,2013,10,10,October,Q4,FY13-14,1678,1658,1678.8,1653.8,1.36,62.46,104807.88,33696.51588,10,3369.651588,0,0,37066.16747,37066.16747,7.5,974,-1.794842617,-1.55001598,,30147.7901,28870.22072,29146.73913,7.938031876
2013-10-04,2013,10,10,October,Q4,FY13-14,1558.8,1585,1588.5,1555.3,-1.76,61.42,95741.496,30781.60574,10,3078.160574,0,0,33859.76631,33859.76631,7.5,974,-1.794842617,-1.55001598,,30208.24673,28968.56789,29171.67578,8.052613632
2013-10-05,2013,10,10,October,Q4,FY13-14,1436.6,1457.5,1461.2,1418.5,-2.18,61.42,88235.972,28368.52374,10,2836.852374,0,0,31205.37611,31205.37611,7.5,974,-1.794842617,-1.55001598,,30224.32947,28986.46236,29182.37947,8.072873212
2013-10-06,2013,10,10,October,Q4,FY13-14,1386,1383,1388.5,1375.1,0.22,61.42,85128.12,27369.32612,10,2736.932612,0,0,30106.25873,30106.25873,7.5,974,-1.794842617,-1.55001598,,30264.52184,29013.09938,29187.21653,7.909861552
2013-10-07,2013,10,10,October,Q4,FY13-14,1247.4,1249.1,1265.6,1242.2,0.12,61.79,77076.846,24780.78142,10,2478.078142,0,0,27258.85956,27258.85956,7.5,974,-1.794842617,-1.55001598,,30216.81291,29029.5238,29177.17301,7.483467861
2013-10-09,2013,10,10,October,Q4,FY13-14,1364,1387.1,1391.4,1357.6,-1.64,61.92,84458.88,27154.16046,10,2715.416046,0,0,29869.57651,29869.57651,7.5,974,-1.794842617,-1.55001598,,30286.84947,29106.39678,29180.76059,7.771529404
2013-10-10,2013,10,10,October,Q4,FY13-14,1296.9,1307,1312,1281,-0.79,61.3,79499.97,25559.83388,10,2555.983388,0,0,28115.81726,28115.81726,7.5,974,-1.794842617,-1.55001598,,30252.38864,29098.47214,29175.27119,7.74100998
2013-10-12,2013,10,10,October,Q4,FY13-14,1261.1,1239.5,1267.5,1237.4,2.18,61.07,77015.377,24761.01868,10,2476.101868,0,0,27237.12055,27237.12055,7.5,974,-1.794842617,-1.55001598,,30205.27507,29106.57133,29165.33196,7.654804663
2013-10-14,2013,10,10,October,Q4,FY13-14,1276.6,1275.5,1291.6,1268.4,0.66,61.07,77961.962,25065.35282,10,2506.535282,0,0,27571.8881,27571.8881,7.5,974,-1.794842617,-1.55001598,,30261.37441,29136.07827,29157.20214,7.542257466
2013-10-15,2013,10,10,October,Q4,FY13-14,1273.2,1273.6,1287.7,1251,-0.27,61.84,78734.688,25313.79,10,2531.379,0,0,27845.169,27845.169,7.5,974,-1.794842617,-1.55001598,,30277.81019,29146.37233,29150.54207,7.351773902
2013-10-16,2013,10,10,October,Q4,FY13-14,1282.3,1281.4,1289.2,1268.6,0.71,61.72,79143.556,25445.24411,10,2544.524411,0,0,27989.76853,27989.76853,7.5,974,-1.794842617,-1.55001598,,30292.50709,29157.23611,29144.67958,7.351821955
2013-10-17,2013,10,10,October,Q4,FY13-14,1323,1281.4,1324.2,1273.7,3.17,61.13,80874.99,26001.91307,10,2600.191307,0,0,28602.10438,28602.10438,7.5,974,-1.794842617,-1.55001598,,30315.61005,29152.79505,29141.95307,7.379573368
2013-10-18,2013,10,10,October,Q4,FY13-14,1314.6,1318.8,1328.9,1311.2,-0.63,61.26,80532.396,25891.76654,10,2589.176654,0,0,28480.9432,28480.9432,7.5,974,-1.794842617,-1.55001598,,30286.94338,29147.4629,29138.64802,7.381800117
2013-10-21,2013,10,10,October,Q4,FY13-14,1315.8,1316,1323.9,1312,0.09,61.56,81000.648,26042.31306,10,2604.231306,0,0,28646.54436,28646.54436,7.5,974,-1.794842617,-1.55001598,,30327.72972,29190.25056,29136.19975,7.473285165
2013-10-22,2013,10,10,October,Q4,FY13-14,1342.6,1315.5,1344.7,1309.5,2.04,61.64,82757.864,26607.27112,10,2660.727112,0,0,29267.99823,29267.99823,7.5,974,-1.794842617,-1.55001598,,30354.24081,29200.65793,29136.85221,7.295331704
2013-10-23,2013,10,10,October,Q4,FY13-14,1334,1340.1,1342.2,1328.5,-0.64,61.54,82094.36,26393.94963,10,2639.394963,0,0,29033.34459,29033.34459,7.5,974,-1.794842617,-1.55001598,,30374.90944,29209.22554,29136.34233,7.296562726
